Elon Musk,@elonmusk
Tweet Range : 2024-04-21:2030-01-01
Save Path : C:\Users\86158\Desktop\学习内容\twitter_scrapy_for_text-main\elonmusk\
Tweet Date,Tweet URL,Tweet Content,Favorite Count,Retweet Count,Reply Count
2024-07-10 22:49,https://twitter.com/elonmusk/status/1811050217061728759,Extremely concerning!,95486,26072,7733
2024-07-10 12:03,https://twitter.com/elonmusk/status/1810887584232657026,"To make up for this heinous crime, I will refrain from having omelette for a week ",153115,15966,10530
2024-07-10 06:51,https://twitter.com/elonmusk/status/1810808931486421311,Getting ready for flight 5!,122588,12177,4840
2024-07-10 00:24,https://twitter.com/elonmusk/status/1810711659423428871,Who are these “activists”?,110089,21104,7511
2024-07-10 00:23,https://twitter.com/elonmusk/status/1810711294435033328,This is a more accurate description of what happens regarding voter fraud,106372,29564,6395
2024-07-10 00:20,https://twitter.com/elonmusk/status/1810710613280043049,362 billion user-seconds per day!,50168,7468,4695
2024-07-10 00:04,https://twitter.com/elonmusk/status/1810706658949009453,Great idea,327056,41732,7341
2024-07-09 23:36,https://twitter.com/elonmusk/status/1810699563210313880,"This should be a requirement. If Argentina can do it, so can America!",361300,73086,17250
2024-07-09 23:30,https://twitter.com/elonmusk/status/1810697965268504690,"Cool, glad @Starlink could help!",36065,4724,1914
2024-07-09 23:27,https://twitter.com/elonmusk/status/1810697313070772524,Crazy waste of taxpayer money with nothing to show for it!,61370,7950,2987
2024-07-09 18:28,https://twitter.com/elonmusk/status/1810622035002827191,2000 charging stalls in Norway! 🇳🇴,189783,13434,6316
2024-07-09 15:48,https://twitter.com/elonmusk/status/1810581873703194727,"Electronic voting machines and anything mailed in is too risky. 

We should mandate paper ballots and in-person voting only. ",290036,66265,19158
2024-07-09 14:56,https://twitter.com/elonmusk/status/1810568775973966188,"This is an excellent way to assess someone’s rationality.

Another way is to ask them to assign a probability to their argument being true vs false. Anyone who says anywhere close to 100% for a matter where there is subjectivity is full of 💩.",42885,7153,3033
2024-07-09 13:59,https://twitter.com/elonmusk/status/1810554339435430351,True,104462,25355,5722
2024-07-09 07:22,https://twitter.com/elonmusk/status/1810454369000727022,Tesla has a Semi 😉,280731,17756,7695
2024-07-09 07:21,https://twitter.com/elonmusk/status/1810454245109571615,"When combined with mail-in ballots, the system is *designed* to make it impossible to prove fraud.

Mail-in and drop box ballots should not be allowed, as cameras on the in-person voting stations would at least prevent large-scale fraud by counting how many people showed up vs",335878,71837,25021
2024-07-09 05:07,https://twitter.com/elonmusk/status/1810420372635799765,Wow,189611,58239,16741
2024-07-09 02:18,https://twitter.com/elonmusk/status/1810377948811481340,Great idea!!,98944,15522,4071
2024-07-09 02:17,https://twitter.com/elonmusk/status/1810377638269038622,"Arizona requires proof of citizenship to vote in state elections, but explicitly does not for federal elections. This is messed up.",187568,54933,8878
2024-07-09 02:01,https://twitter.com/elonmusk/status/1810373775579558240,,487912,31242,12525
2024-07-09 01:17,https://twitter.com/elonmusk/status/1810362613747864027,The goal all along has been to import as many illegal voters as possible,221592,49206,14072
2024-07-09 01:15,https://twitter.com/elonmusk/status/1810362000960070013,…,119767,34652,6562
2024-07-08 20:29,https://twitter.com/elonmusk/status/1810290039974146328,Government spending is bankrupting America,159811,31301,15673
2024-07-08 19:37,https://twitter.com/elonmusk/status/1810276907444846802,Exactly,60073,10497,3603
2024-07-08 02:03,https://twitter.com/elonmusk/status/1810011702802751806,I agree!,156185,27452,14545
2024-07-06 08:20,https://twitter.com/elonmusk/status/1809381756199661879,Flight 5 in 4 weeks,166341,19459,7230
2024-07-06 08:10,https://twitter.com/elonmusk/status/1809379265181339893,Wise words from @AriEmanuel,36769,7473,2421
2024-07-06 08:08,https://twitter.com/elonmusk/status/1809378811277951278,Good one sigh,315024,25989,8522
2024-07-06 08:04,https://twitter.com/elonmusk/status/1809377894571077842,"When is there not one – just one – even *attempted* prosecution of that Epstein (Bill Gates &amp; Reid Hoffman come to mind)
client list. 

Either FBI does their duty or the case for an entire departmental reset or abolishment is strong.",444565,96988,23522
2024-07-06 07:53,https://twitter.com/elonmusk/status/1809374976845156801,"Those who oppose this are traitors.

All Caps: TRAITORS

What is the penalty for traitors again?",306587,65969,19020
2024-07-06 07:50,https://twitter.com/elonmusk/status/1809374217151897911,Real question … since we obviously haven’t had one for a while lmao,178400,20766,14832
2024-07-05 23:44,https://twitter.com/elonmusk/status/1809251925306777944,"The legacy media are just propaganda puppets.

𝕏 has the truth.",141314,30165,11198
2024-07-05 13:03,https://twitter.com/elonmusk/status/1809090690766233873,"🚀🚀🇺🇸🇺🇸 AMERICA  🇺🇸🇺🇸🚀🚀
 ",295044,34138,14996
2024-07-05 11:44,https://twitter.com/elonmusk/status/1809070845689516043,Tesla Gigafactory Supercomputer Cluster ,238943,19061,11093
2024-07-05 01:37,https://twitter.com/elonmusk/status/1808918183216046342,🇺🇸🇺🇸 Happy Independence Day! 🇺🇸🇺🇸,445163,34328,17070
2024-07-04 12:58,https://twitter.com/elonmusk/status/1808727124783644694,Yeah!!,382850,26323,11982
2024-07-03 22:15,https://twitter.com/elonmusk/status/1808504969697366191,More satellites capable of providing Internet directly to mobile phones,142487,20145,9806
2024-07-03 12:20,https://twitter.com/elonmusk/status/1808355026126999784,Unmodified video,136343,15378,7636
2024-07-03 00:18,https://twitter.com/elonmusk/status/1808173492010983712,"True, although AI &amp; robotics will save us
(probably)",37191,6930,4497
2024-07-02 23:59,https://twitter.com/elonmusk/status/1808168603721650364,The New York Times is attacking *your* freedom of speech! ,316886,62527,29052
2024-07-02 23:17,https://twitter.com/elonmusk/status/1808157976911364355,What you sometimes see in the night sky from the Cape in Florida and similar (just no Dragon) from southern California,35880,6361,2135
2024-07-02 23:02,https://twitter.com/elonmusk/status/1808154240658870448,"Yeah, it’s awesome. Once you use Tesla Autopilot/FSD for commuting, you won’t use any other car.",150646,17637,12467
2024-07-02 22:59,https://twitter.com/elonmusk/status/1808153564696428894,Dan’s right about this,44334,7592,3656
2024-07-02 22:51,https://twitter.com/elonmusk/status/1808151448330326354,Join xAI to build maximum truth-seeking AI with the best sense of humor!,37209,5319,2970
2024-07-02 11:58,https://twitter.com/elonmusk/status/1807987111083364811,😂,108741,9519,4478
2024-07-02 00:35,https://twitter.com/elonmusk/status/1807815331857207775,…,29620,3394,2362
2024-07-01 22:10,https://twitter.com/elonmusk/status/1807778836203147707,Running ads is easy and getting easier,21520,3674,2165
2024-07-01 21:04,https://twitter.com/elonmusk/status/1807762114779685128,Good idea,103591,9388,4859
2024-07-01 21:03,https://twitter.com/elonmusk/status/1807761917274214899,"When will politicians, or at least the intern who runs their account, learn that lying on this platform doesn’t work anymore? ",638201,103606,37121
2024-07-01 20:46,https://twitter.com/elonmusk/status/1807757765655625890,"That almost the entire media repeated the same lie with the exact same words is disturbing. 

The legacy news is not merely fake, but also unoriginally fake!

If you want to know the truth, it’s on 𝕏.",404882,90534,24334
2024-07-01 13:56,https://twitter.com/elonmusk/status/1807654463081238670,Great Herzog moment,37041,4043,1900
2024-07-01 13:02,https://twitter.com/elonmusk/status/1807640841068142695,"Other trucks look badass, Cybertruck actually is
 ",554180,46383,32029
2024-07-01 12:30,https://twitter.com/elonmusk/status/1807632775664771336,,285169,33337,9586
2024-07-01 11:19,https://twitter.com/elonmusk/status/1807614919384391977,Gonna be a *lot* of robots in the future,41628,6217,4609
2024-07-01 11:07,https://twitter.com/elonmusk/status/1807611879499747768,"Some audiobook recommendations:

The Story of Civilization by Durant
Iliad (Penguin Edition)
The Road to Serfdom by Hayek
American Caesar by Manchester
Masters of Doom by Kushner
The Wages of Destruction by Tooze
The Storm of Steel by Junger
The Guns of August by Tuchman
The",124902,18207,7757
2024-07-01 09:47,https://twitter.com/elonmusk/status/1807591743053021438,"Another Grok banger 😂
 ",16068,2481,1681
2024-07-01 09:45,https://twitter.com/elonmusk/status/1807591366954045841,"💪😂
 ",17271,2867,1419
2024-07-01 09:32,https://twitter.com/elonmusk/status/1807588014652338355,Would be lovely to see more accounts on 𝕏 simply posting beautiful content,496506,27697,34356
2024-07-01 04:52,https://twitter.com/elonmusk/status/1807517547786633355,Yay!,83612,9317,5084
2024-07-01 04:48,https://twitter.com/elonmusk/status/1807516657130127512,The law is violating the law,65621,13107,2921
2024-07-01 04:42,https://twitter.com/elonmusk/status/1807515190809739541,Accurate,83621,16717,2110
2024-07-01 04:28,https://twitter.com/elonmusk/status/1807511645239054714,,123978,11622,4486
2024-07-01 03:10,https://twitter.com/elonmusk/status/1807491893095432440,"True, first time I’ve seen Republicans &amp; Democrats agree on something in a long time 😂",118010,13498,5047
2024-07-01 03:08,https://twitter.com/elonmusk/status/1807491298015768981,𝕏 is the group chat for Earth,272741,26661,20434
2024-07-01 02:39,https://twitter.com/elonmusk/status/1807484028943216892,Let’s make (good) sci-fi real!,110187,9756,4318
2024-06-30 23:15,https://twitter.com/elonmusk/status/1807432832295239833,Our greatest dream is to send a spaceship to Uranus,369930,26999,45656
2024-06-30 23:10,https://twitter.com/elonmusk/status/1807431490763968962,Thoughtful explanation of the Supreme Court’s recent decision regarding ambiguous regulatory authority,22946,3877,1546
2024-06-30 17:20,https://twitter.com/elonmusk/status/1807343536909455461,Subscriptions in support of your freedom to speak are much appreciated,28327,5106,3491
2024-06-30 17:17,https://twitter.com/elonmusk/status/1807342765795156100,Makes a good point about democracy,197387,35373,6680
2024-06-30 08:54,https://twitter.com/elonmusk/status/1807216114734178384,Absolutely,38617,5738,4872
2024-06-29 22:54,https://twitter.com/elonmusk/status/1807064996842791313,…,80252,19847,5027
